Date,cases
01.05.2022,144
02.05.2022,132
03.05.2022,121
04.05.2022,124
05.05.2022,134
06.05.2022,132
07.05.2022,130
08.05.2022,114
09.05.2022,101
10.05.2022,97
11.05.2022,96
12.05.2022,108
13.05.2022,103
14.05.2022,106
15.05.2022,96
16.05.2022,88
17.05.2022,107
18.05.2022,102
19.05.2022,95
20.05.2022,93
21.05.2022,100
22.05.2022,79
23.05.2022,74
24.05.2022,87
25.05.2022,90
26.05.2022,89
27.05.2022,80
28.05.2022,82
29.05.2022,83
30.05.2022,72
31.05.2022,86
01.06.2022,82
02.06.2022,82
03.06.2022,75
04.06.2022,78
05.06.2022,73
06.06.2022,61
07.06.2022,71
08.06.2022,76
09.06.2022,74
10.06.2022,69
11.06.2022,71
12.06.2022,62
13.06.2022,54
14.06.2022,60
15.06.2022,63
16.06.2022,64
17.06.2022,63
18.06.2022,65
19.06.2022,62
20.06.2022,52
21.06.2022,59
22.06.2022,63
23.06.2022,67
24.06.2022,65
25.06.2022,59
26.06.2022,55
27.06.2022,51
28.06.2022,57
29.06.2022,52
30.06.2022,55
01.07.2022,52
02.07.2022,49
03.07.2022,47
04.07.2022,43
05.07.2022,45
06.07.2022,43
07.07.2022,49
08.07.2022,47
09.07.2022,42
10.07.2022,38
11.07.2022,37
12.07.2022,46
13.07.2022,41
14.07.2022,41
15.07.2022,38
16.07.2022,40
17.07.2022,45
18.07.2022,35
19.07.2022,41
20.07.2022,36
21.07.2022,39
22.07.2022,40
23.07.2022,36
24.07.2022,37
25.07.2022,33
26.07.2022,46
27.07.2022,33
28.07.2022,40
29.07.2022,39
30.07.2022,43
31.07.2022,38
01.08.2022,36
02.08.2022,46
03.08.2022,42
04.08.2022,42
05.08.2022,46
06.08.2022,45
07.08.2022,43
08.08.2022,44
09.08.2022,58
10.08.2022,55
11.08.2022,52
12.08.2022,56
13.08.2022,58
14.08.2022,54
15.08.2022,53
16.08.2022,57
17.08.2022,62
18.08.2022,62
19.08.2022,64
20.08.2022,67
21.08.2022,63
22.08.2022,57
23.08.2022,67
